id,URL,Status,transactionType,transactionSubtype,price,isSubjectToVat,isFurnished,type,subtype,country,region,province,district,locality,postalCode,street,number,box,floor,latitude,longitude,bedroomCount,netHabitableSurface,constructionYear,facadeCount,floorCount,condition,hasLift,kitchen,hasGarden,gardenSurface,hasTerrace,terraceSurface,land,fireplaceExists,hasSwimmingPool,hasAirConditioning,bathroomCount,showerRoomCount,toiletCount,parkingCountIndoor,parkingCountOutdoor,primaryEnergyConsumptionPerSqm,epcScore,heatingType,hasDoubleGlazing,saleType,creationDate,lastModificationDate,bookmarkCount,viewCount
10826541,https://www.immoweb.be/en/classified/10826541,200,FOR_SALE,BUY_REGULAR,226000.0,False,,APARTMENT,APARTMENT,Belgium,Flanders,Antwerp,Antwerp,Zoersel,2980,Sint-Antoniusbaan,315,2,1.0,51.2669047,4.6464855,2.0,76.0,1998.0,,,,False,,,,True,2.0,,False,False,False,1.0,0.0,1.0,,,,,,True,,2023-09-18T12:40:10.000+0000,2023-09-18T12:41:17.643+0000,,
10826670,https://www.immoweb.be/en/classified/10826670,200,FOR_SALE,BUY_REGULAR,439000.0,False,,HOUSE,HOUSE,Belgium,Flanders,Antwerp,Antwerp,Antwerpen,2610,Valkstraat,1,,,51.1675916,4.3850157,3.0,170.0,,2.0,,AS_NEW,False,,True,40.0,True,12.0,190.0,False,False,True,2.0,0.0,3.0,,,,,GAS,True,,2023-09-18T13:20:44.000+0000,2023-09-18T13:20:46.377+0000,,
10826672,https://www.immoweb.be/en/classified/10826672,200,FOR_SALE,BUY_REGULAR,259000.0,False,,HOUSE,HOUSE,Belgium,Wallonie,Liège,Huy,Burdinne,4210,Rue du Vivier,34,,,50.5850915,5.0440168,2.0,115.0,,3.0,,AS_NEW,,NOT_INSTALLED,True,60.0,True,6.0,0.0,True,,,1.0,0.0,1.0,,4.0,99.0,B,,True,,2023-09-18T13:21:37.000+0000,2023-09-18T13:21:38.363+0000,,
10826677,https://www.immoweb.be/en/classified/10826677,200,FOR_SALE,BUY_REGULAR,149000.0,False,False,HOUSE,HOUSE,Belgium,Flanders,East Flanders,Dendermonde,Wichelen,9260,Perrestraat,10,,,50.9861052,3.9251529,2.0,70.0,1939.0,3.0,,TO_RENOVATE,False,,True,150.0,,,249.0,False,False,,,0.0,,,,1344.0,F,ELECTRIC,True,,2023-09-18T13:24:20.737+0000,2023-09-18T13:24:21.190+0000,,
10826680,https://www.immoweb.be/en/classified/10826680,200,FOR_SALE,BUY_REGULAR,425000.0,False,,HOUSE,HOUSE,Belgium,Wallonie,Walloon Brabant,Nivelles,CORTIL-NOIRMONT,1450,RUE OCTAVE LOTIN,25,,,50.5847783,4.6398413,3.0,170.0,1991.0,4.0,,JUST_RENOVATED,,INSTALLED,True,,True,15.0,803.0,True,,,1.0,0.0,2.0,1.0,2.0,317.0,D,ELECTRIC,True,,2023-09-18T13:26:23.000+0000,2023-09-18T13:26:24.283+0000,,
10826681,https://www.immoweb.be/en/classified/10826681,200,FOR_SALE,BUY_REGULAR,275573.0,False,,APARTMENT,APARTMENT,Belgium,Flanders,Antwerp,Turnhout,Westerlo,2260,Ambachtenstraat,5,,0.0,51.0957242,4.9355092,2.0,190.0,,,,GOOD,,,,,True,,,False,,,1.0,0.0,,,,,,,,,2023-09-18T13:26:24.000+0000,2023-09-18T13:26:25.270+0000,,
10826674,https://www.immoweb.be/en/classified/10826674,200,FOR_SALE,BUY_REGULAR,299000.0,False,False,HOUSE,APARTMENT_BLOCK,Belgium,Wallonie,Namur,Namur,Namur,5000,Boulevard du Nord,"1,b",,,50.4700927,4.8612697,4.0,120.0,1900.0,2.0,,GOOD,False,SEMI_EQUIPPED,,,True,60.0,70.0,False,False,,3.0,3.0,3.0,,,274.0,D,GAS,True,,2023-09-18T13:23:15.000+0000,2023-09-18T13:23:16.423+0000,,
10826682,https://www.immoweb.be/en/classified/10826682,200,FOR_SALE,BUY_REGULAR,249000.0,False,,HOUSE,HOUSE,Belgium,Flanders,West Flanders,Oostend,Bredene,8450,Steenovenstraat,6,,,51.2228122,2.9577588,4.0,140.0,,,,GOOD,,,,,True,,140.0,False,,,1.0,0.0,1.0,,,135.0,B,GAS,True,,2023-09-18T13:26:43.413+0000,2023-09-18T13:26:43.857+0000,,
10826684,https://www.immoweb.be/en/classified/10826684,200,FOR_SALE,BUY_REGULAR,149500.0,False,False,HOUSE,HOUSE,Belgium,Wallonie,Hainaut,Mons,Colfontaine,7340,Rue Traversière,51,,,50.4036267,3.8330961,2.0,101.0,,3.0,,GOOD,,INSTALLED,True,31.0,,,165.0,False,,,1.0,0.0,2.0,,,,,GAS,True,,2023-09-18T13:28:25.000+0000,2023-09-18T13:31:24.687+0000,,
10826560,https://www.immoweb.be/en/classified/10826560,200,FOR_SALE,BUY_REGULAR,275573.0,False,,APARTMENT,APARTMENT,Belgium,Flanders,Antwerp,Turnhout,Westerlo,2260,Ambachtenstraat,5,,0.0,51.0957242,4.9355092,5.0,190.0,,,,GOOD,,,,,,,,False,,,,0.0,2.0,,,,,,,,2023-09-18T12:51:59.000+0000,2023-09-18T12:57:06.660+0000,,
10826683,https://www.immoweb.be/en/classified/10826683,200,FOR_SALE,BUY_REGULAR,228500.0,False,False,APARTMENT,APARTMENT,Belgium,Wallonie,Liège,Liège,Liege,4020,Quai de longdoz,28,51,5.0,50.6366891,5.5852673,2.0,89.0,,2.0,10.0,JUST_RENOVATED,True,,,,True,,,False,False,,1.0,0.0,,,,190.0,C,GAS,True,,2023-09-18T13:27:11.243+0000,2023-09-18T13:31:58.963+0000,,
10826686,https://www.immoweb.be/en/classified/10826686,200,FOR_SALE,BUY_REGULAR,125000.0,False,,APARTMENT,APARTMENT,Belgium,Wallonie,Hainaut,Tournai,Tournai,7500,Chaussée de Renaix,15,,2.0,50.6125717,3.4036592,1.0,78.0,,,3.0,GOOD,,HYPER_EQUIPPED,,,,,,True,,,,2.0,2.0,,,209.0,C,GAS,True,,2023-09-18T13:29:54.000+0000,2023-09-18T13:33:50.840+0000,,
10826556,https://www.immoweb.be/en/classified/10826556,200,FOR_SALE,BUY_REGULAR,519000.0,False,,APARTMENT,GROUND_FLOOR,Belgium,Flanders,Antwerp,Mechelen,Lier,2500,Kazernedreef,23,1,0.0,51.131438,4.5593129,3.0,138.0,2021.0,3.0,,AS_NEW,True,HYPER_EQUIPPED,True,53.0,True,25.0,,False,False,False,1.0,0.0,2.0,2.0,,117.0,B,GAS,True,,2023-09-18T12:49:49.000+0000,2023-09-18T13:17:07.703+0000,,
10826687,https://www.immoweb.be/en/classified/10826687,200,FOR_SALE,BUY_REGULAR,249000.0,False,False,HOUSE,HOUSE,Belgium,Flanders,East Flanders,Gent,Deinze,9800,Ketelstraat,42,,,51.0117192,3.478381,2.0,125.0,1951.0,4.0,,TO_BE_DONE_UP,False,,,,,,540.0,False,False,,1.0,0.0,,1.0,,797.0,F,GAS,True,,2023-09-18T13:31:03.667+0000,2023-09-18T13:31:04.127+0000,,
