id,URL,Status,transactionType,transactionSubtype,price,isSubjectToVat,isFurnished,type,subtype,country,region,province,district,locality,postalCode,street,number,box,floor,latitude,longitude,bedroomCount,netHabitableSurface,constructionYear,facadeCount,floorCount,condition,hasLift,kitchen,hasGarden,gardenSurface,hasTerrace,terraceSurface,land,fireplaceExists,hasSwimmingPool,hasAirConditioning,bathroomCount,showerRoomCount,toiletCount,parkingCountIndoor,parkingCountOutdoor,primaryEnergyConsumptionPerSqm,epcScore,heatingType,hasDoubleGlazing,saleType,creationDate,lastModificationDate,bookmarkCount,viewCount
10834017,https://www.immoweb.be/en/classified/10834017,200,FOR_SALE,BUY_REGULAR,407000.0,False,,HOUSE,HOUSE,Belgium,Flanders,West Flanders,Kortrijk,Harelbeke,8530,Tamboerijnstraat,BST LOT 31,,,50.8524033,3.3270966,3.0,185.0,,2.0,,,,,,,,,271.0,True,,,2.0,0.0,,,,,,GAS,True,,2023-09-21T07:16:00.000+0000,2023-09-21T07:16:00.613+0000,,
10834011,https://www.immoweb.be/en/classified/10834011,200,FOR_SALE,BUY_REGULAR,239000.0,False,,APARTMENT,APARTMENT,Belgium,Brussels,Brussels,Brussels,Forest,1190,,,,2.0,,,1.0,60.0,,,,AS_NEW,False,INSTALLED,,,True,1.0,,False,False,False,1.0,0.0,,,,,,GAS,True,,2023-09-21T07:10:40.000+0000,2023-09-21T07:10:42.280+0000,,
10834013,https://www.immoweb.be/en/classified/10834013,200,FOR_SALE,BUY_REGULAR,330000.0,False,,HOUSE,COUNTRY_COTTAGE,Belgium,Wallonie,Hainaut,Mons,Noirchain,7080,Rue De L'abbé Quinet,3,,,50.4006999,3.9314206,3.0,232.0,,2.0,,JUST_RENOVATED,False,INSTALLED,,,,,500.0,True,False,False,1.0,1.0,1.0,,2.0,,D,GAS,True,,2023-09-21T07:13:35.000+0000,2023-09-21T07:13:36.423+0000,,
10834016,https://www.immoweb.be/en/classified/10834016,200,FOR_SALE,BUY_REGULAR,435000.0,False,,HOUSE,HOUSE,Belgium,Flanders,West Flanders,Kortrijk,Harelbeke,8530,Tamboerijnstraat,BST LOT 29,,,50.8523815,3.3269187,3.0,185.0,,3.0,,,,,,,,,289.0,True,,,2.0,0.0,,,,,,GAS,True,,2023-09-21T07:15:58.000+0000,2023-09-21T07:15:58.240+0000,,
10834015,https://www.immoweb.be/en/classified/10834015,200,FOR_SALE,BUY_REGULAR,85000.0,False,,HOUSE,HOUSE,Belgium,Wallonie,Namur,Dinant,Yvoir,5530,Rue D'evrehailles,1,,,50.3249669,4.8789419,0.0,,,2.0,,TO_RENOVATE,False,,,,True,8.0,0.0,False,False,False,,0.0,,,,,,,False,,2023-09-21T07:15:32.000+0000,2023-09-21T07:15:33.110+0000,,
10834019,https://www.immoweb.be/en/classified/10834019,200,FOR_SALE,BUY_REGULAR,427000.0,False,,HOUSE,HOUSE,Belgium,Flanders,West Flanders,Kortrijk,Harelbeke,8530,Tamboerijnstraat,BST LOT 30,,,50.8517657,3.3273012,3.0,185.0,,2.0,,,,,,,,,267.0,True,,,2.0,0.0,,,,,,GAS,True,,2023-09-21T07:16:02.000+0000,2023-09-21T07:16:02.817+0000,,
10834018,https://www.immoweb.be/en/classified/10834018,200,FOR_SALE,BUY_REGULAR,425000.0,False,,HOUSE,MANSION,Belgium,Flanders,Antwerp,Antwerp,Antwerpen,2018,,,,,,,3.0,134.0,,2.0,,GOOD,False,INSTALLED,,,True,14.0,0.0,False,False,False,1.0,1.0,,,,280.0,C,GAS,True,,2023-09-21T07:16:00.000+0000,2023-09-21T07:16:01.583+0000,,
10661244,https://www.immoweb.be/en/classified/10661244,200,FOR_SALE,BUY_REGULAR,330000.0,False,,HOUSE,HOUSE,Belgium,Flanders,Antwerp,Antwerp,Schoten,2900,Jozef Hendrickxstraat,157,,,51.248666,4.4875872,4.0,176.0,1951.0,2.0,,,,,,,,,157.0,False,,,2.0,0.0,,,,243.0,C,GAS,True,,2023-06-27T06:53:16.000+0000,2023-09-21T06:40:06.953+0000,25.0,2689.0
10833907,https://www.immoweb.be/en/classified/10833907,200,FOR_SALE,BUY_REGULAR,130000.0,False,False,APARTMENT,APARTMENT,Belgium,Wallonie,Liège,Liège,Herstal,4040,,,,1.0,,,1.0,51.0,,,,,False,SEMI_EQUIPPED,,,,,,False,False,,1.0,0.0,1.0,,,,,,True,,2023-09-21T06:30:00.000+0000,2023-09-21T06:33:54.743+0000,,
10834029,https://www.immoweb.be/en/classified/10834029,200,FOR_SALE,BUY_REGULAR,368000.0,False,,HOUSE,HOUSE,Belgium,Flanders,West Flanders,Kortrijk,Harelbeke,8530,Fagotstraat,BST 52,,,50.8525227,3.3280123,3.0,190.0,,2.0,,GOOD,,INSTALLED,,,True,,0.0,True,,,1.0,0.0,,,,,,GAS,True,,2023-09-21T07:17:26.000+0000,2023-09-21T07:17:26.260+0000,,
10418173,https://www.immoweb.be/en/classified/10418173,200,FOR_SALE,BUY_REGULAR,660000.0,False,False,APARTMENT,GROUND_FLOOR,Belgium,Brussels,Brussels,Brussels,Uccle,1180,Avenue Ptolémée,12,,0.0,50.8035499,4.3691201,3.0,155.0,1962.0,4.0,6.0,GOOD,True,HYPER_EQUIPPED,True,810.0,True,20.0,,False,False,,2.0,1.0,2.0,1.0,1.0,427.0,G,GAS,True,,2023-03-02T04:56:52.000+0000,2023-09-21T06:39:39.743+0000,25.0,1852.0
10834022,https://www.immoweb.be/en/classified/10834022,200,FOR_SALE,BUY_REGULAR,,True,,HOUSE_GROUP,HOUSE_GROUP,Belgium,Flanders,West Flanders,Kortrijk,Harelbeke,8530,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,newlyBuilt,2023-09-21T07:16:13.000+0000,2023-09-21T07:16:14.027+0000,,
10834021,https://www.immoweb.be/en/classified/10834021,200,FOR_SALE,BUY_REGULAR,397000.0,False,,HOUSE,HOUSE,Belgium,Flanders,West Flanders,Kortrijk,Harelbeke,8530,Tamboerijnstraat,BST 17,,,50.8519902,3.3259689,3.0,185.0,,3.0,,,,,,,,,300.0,True,,,2.0,0.0,,,,,,GAS,True,,2023-09-21T07:16:07.000+0000,2023-09-21T07:16:07.037+0000,,
10834030,https://www.immoweb.be/en/classified/10834030,200,FOR_SALE,BUY_REGULAR,,True,,APARTMENT_GROUP,APARTMENT_GROUP,Belgium,Flanders,West Flanders,Kortrijk,VICHTE,8570,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,newlyBuilt,2023-09-21T07:17:28.000+0000,2023-09-21T07:17:28.463+0000,,
